     287,   0.1243864
     287,   0.1225236
     287,   0.1135911
     289,   0.1394342
     292,   0.1222765
     293,   0.1120079
     293,   0.1127314
     295,   0.1396209
     300,   0.1148053
     305,   0.1237964
     306,   0.1581335
     306,   0.1210864
     306,   0.1296779
     306,   0.1277054
     306,   0.1502847
     307,   0.1207784
     307,   0.1127585
     308,   0.1158375
     308,   0.1155602
     308,   0.1147466
     311,   0.1395988
     312,   0.1660539
     312,   0.1325683
     314,   0.1158750
     314,   0.1421487
     315,   0.1418269
     318,   0.1310170
     319,   0.1138080
     320,   0.1209485
     321,   0.1645807
     321,   0.1273916
     321,   0.1103116
     321,0
     323,   0.1338828
     327,   0.1255047
     329,   0.1258961
     329,0
     331,   0.1225539
     332,   0.1244944
     332,   0.1196669
     333,   0.1281977
     334,   0.1403445
     335,   0.1381615
     335,   0.1258968
     340,   0.1380015
     342,   0.1147064
     342,   0.1224218
     342,   0.1399156
     342,   0.1193214
     343,   0.1372314
     344,   0.1442534
     344,   0.1174372
     344,   0.1177850
     345,   0.1265736
     346,   0.1199441
     350,   0.1198134
     353,0
     354,   0.1181662
     354,   0.1169006
     354,   0.1832545
     356,   0.1232127
     356,   0.1564049
     356,   0.1205471
     356,   0.1196652
     358,   0.1362445
     358,   0.1323767
     362,0
     364,   0.1292776
     364,   0.1167572
     364,   0.1491873
     364,   0.1131576
     365,   0.1316088
     367,   0.1129795
     370,   0.1201213
     370,   0.1273359
     370,   0.1280359
     371,   0.1174713
     373,   0.2134265
     375,   0.1211308
     376,   0.1173883
     376,   0.1141192
     376,   0.1168114
     376,   0.1766406
     376,   0.1403128
     376,   0.1183703
     376,   0.1357173
     376,   0.1211925
     377,   0.1601776
     378,   0.1768162
     378,   0.1244408
     380,   0.1140649
     380,   0.1421466
     380,   0.1490538
     381,   0.1115264
     381,   0.1304274
     381,   0.1444815
     382,   0.1184881
     382,   0.1114442
     384,   0.1281358
     386,   0.1120949
     387,   0.1438889
     388,   0.1180737
     389,   0.1371346
     389,   0.1203299
     390,   0.1473172
     391,   0.1207410
     391,   0.1147669
     391,   0.1922600
     391,   0.1209760
     392,   0.1287056
     392,   0.1239739
     394,   0.1633451
     394,   0.1232908
     397,   0.1276867
     399,   0.1162710
     401,   0.1241181
     401,   0.1637249
     406,   0.1178348
     411,   0.1253203
     412,   0.1157673
     412,   0.1254006
     416,   0.1270031
     416,   0.1637119
     418,   0.1300925
     419,   0.1248803
     419,   0.1142032
     419,   0.1288345
     419,   0.1119292
     419,   0.1280259
     420,   0.1129335
     420,   0.1503888
     421,   0.1298730
     421,   0.1176684
     421,   0.1940710
     422,   0.1329038
     422,   0.1141248
     424,   0.1220572
     424,   0.1283967
     425,   0.1170541
     426,   0.1115564
     428,   0.1618178
     428,   0.1140108
     430,   0.1429754
     432,   0.1305619
     432,   0.1577972
     432,   0.1207260
     434,   0.1246147
     434,   0.1558223
     434,   0.1245069
     436,   0.1745766
     436,   0.1152628
     438,   0.1153546
     439,   0.1261560
     442,   0.1278329
     442,   0.1409648
     444,   0.1187746
     446,   0.1406024
     447,   0.1519946
     448,   0.1287096
     448,   0.1378955
     449,0
     450,   0.1268204
     451,   0.1173228
     452,   0.1437256
     452,   0.1473654
     455,   0.1445852
     458,   0.1304078
     458,   0.1216172
     460,   0.1323436
     460,   0.1146708
     462,   0.1881818
     462,   0.1273292
     462,   0.1355530
     462,   0.1252033
     462,   0.1330262
     462,   0.1773938
     463,   0.1126291
     464,   0.1426813
     464,   0.1284907
     466,   0.1359816
     466,   0.1281759
     467,   0.1194960
     469,   0.1158064
     469,   0.1289200
     474,   0.1128359
     475,   0.2025720
     475,   0.1176238
     475,   0.1815605
     475,   0.1190554
     478,   0.1267225
     479,   0.1151523
     480,   0.1528802
     480,   0.1294851
     485,0
     487,   0.1384594
     487,   0.1282803
     487,   0.1243979
     488,   0.1142215
     488,   0.1186534
     488,   0.1223080
     488,   0.1367687
     490,   0.1605344
     491,   0.1201886
     492,   0.1333215
     492,   0.1146114
     493,0
     495,   0.1131252
     495,   0.1318524
     495,   0.1329771
     496,   0.1166954
     496,   0.1372062
     497,   0.1450972
     500,   0.1717657
     502,   0.1854590
     504,   0.1197826
     504,   0.1124691
     504,   0.1255878
     504,   0.1247154
     507,   0.1118050
     507,   0.1699788
     508,   0.1302823
     511,   0.1703463
     513,   0.1329522
     515,   0.1224094
     516,   0.1199277
     516,   0.1162386
     516,   0.1536864
     517,   0.1436919
     521,   0.1666658
     523,   0.1280601
     523,   0.1159611
     524,   0.1333673
     524,   0.1620043
     525,   0.1433127
     527,   0.1258886
     527,   0.1287758
     528,   0.1121789
     529,   0.1151024
     531,   0.1435357
     534,0
     536,   0.1171557
     537,   0.1641565
     538,   0.1375439
     539,   0.1308301
     540,   0.1248314
     540,   0.1220864
     541,   0.1292787
     541,   0.1291101
     544,   0.1546696
     545,   0.1353928
     545,   0.1567659
     545,   0.1298357
     550,   0.1597994
     552,   0.1630813
     554,   0.1407055
     556,   0.1210423
     556,   0.1324608
     556,   0.1972925
     556,   0.1386498
     556,   0.1204003
     556,   0.1252196
     559,   0.1226331
     561,   0.1300558
     562,   0.1362624
     562,   0.1384618
     562,   0.1336539
     563,0
     564,   0.1746262
     564,   0.1215078
     565,   0.1125698
     568,   0.1497817
     570,   0.1244518
     570,   0.1470578
     570,   0.1290965
     570,   0.1171093
     570,0
     571,0
     573,   0.1158242
     574,   0.1158478
     576,   0.1371188
     576,   0.1659931
     576,   0.1222750
     580,   0.1547126
     581,   0.1506271
     582,   0.1527710
     582,   0.1240285
     586,   0.1375722
     586,   0.1179072
     587,   0.1492718
     589,   0.1123668
     589,   0.1235988
     589,   0.1268129
     591,   0.1195613
     592,   0.1329494
     593,   0.1220765
     593,   0.1170924
     593,   0.1305763
     593,   0.1204383
     594,   0.1608627
     595,   0.1637784
     595,   0.1129877
     597,0
     599,   0.1420965
     600,   0.1160641
     600,   0.1562036
     600,   0.1493059
     601,   0.1170044
     601,   0.1278048
     603,   0.1342565
     606,0
     607,   0.1181629
     607,   0.1216840
     608,   0.1357064
     608,0
     609,   0.1311292
     610,   0.1201146
     610,   0.1169327
     612,   0.1169383
     612,   0.1158844
     613,   0.1542593
     614,   0.1158979
     614,   0.1220183
     614,   0.1261563
     614,   0.1306845
     614,   0.1474253
     614,   0.1361427
     614,0
     620,   0.2053058
     626,   0.2053165
     629,   0.1234906
     629,   0.1353068
     629,   0.1186933
     629,   0.1261124
     630,   0.1673968
     630,   0.1476327
     630,   0.1156107
     633,   0.1279471
     635,0
     636,   0.1181377
     639,   0.1369976
     639,   0.1332185
     641,   0.1233278
     643,   0.1349831
     644,   0.1243951
     644,   0.1138261
     644,   0.1313753
     644,   0.1229111
     645,   0.1314593
     645,   0.1216333
     645,0
     648,   0.1148465
     651,   0.1412049
     652,   0.1104758
     652,   0.1200007
     655,   0.1387095
     655,   0.1234877
     655,   0.1610572
     660,   0.1169267
     660,   0.1261789
     660,   0.1326005
     660,   0.1235289
     660,0
     662,   0.1292239
     662,   0.1165389
     662,   0.1216512
     662,   0.1536804
     664,   0.1616658
     666,0
     667,   0.1275454
     667,   0.1452469
     667,   0.1162999
     669,   0.1224035
     669,   0.1207455
     669,   0.1154989
     673,   0.1179958
     673,   0.1422330
     673,   0.1183999
     675,   0.1254966
     676,   0.1481609
     677,   0.1384095
     678,   0.1192235
     679,   0.1190703
     679,   0.1150236
     681,   0.1226467
     681,   0.1333385
     681,   0.1194753
     682,   0.1220695
     683,   0.1358140
     684,   0.1328945
     685,   0.1263188
     685,   0.1215595
     685,   0.1137739
     687,   0.1186784
     687,   0.1861552
     689,   0.1251661
     690,   0.1610350
     691,   0.1416732
     691,   0.1619911
     691,   0.1458579
     691,   0.1165601
     695,   0.1195562
     696,   0.2444700
     696,   0.1281153
     696,   0.1317569
     697,   0.1180800
     698,   0.1599881
     698,   0.1304199
     698,   0.2083116
     699,   0.1171667
     699,   0.1179887
     699,   0.1122683
     699,   0.1237683
     700,   0.1287557
     703,   0.1158329
     703,   0.1254759
     703,   0.1147393
     705,   0.1284830
     705,   0.1157888
     705,0
     706,   0.2350382
     708,   0.1450980
     708,0
     709,   0.1178078
     709,0
     711,   0.1370746
     711,   0.1352660
     713,   0.1104832
     713,   0.1205292
     713,   0.1192735
     713,   0.1437061
     713,   0.1265153
     713,   0.1458614
     716,   0.1132743
     716,   0.1135705
     718,0
     720,   0.1259969
     720,   0.1128715
     720,   0.1122833
     720,   0.1244066
     721,   0.1172898
     722,   0.1455250
     722,   0.1435687
     722,   0.1224268
     725,   0.1530524
     725,   0.1276171
     730,   0.1762293
     730,   0.1245207
     731,   0.1623691
     732,   0.1245671
     733,   0.1143146
     733,   0.1648484
     736,   0.1215097
     739,   0.1869130
     739,   0.1358592
     739,   0.1255923
     739,   0.1243484
     740,   0.1210829
     741,   0.1152434
     741,   0.1892214
     741,   0.1320690
     741,   0.1849025
     741,   0.1211520
     742,   0.1560947
     744,   0.1166434
     744,0
     745,0
     753,   0.1541454
     755,   0.1462901
     755,   0.1447379
     756,   0.1426892
     756,   0.1337055
     757,   0.1307750
     758,   0.1409247
     758,   0.1241282
     758,   0.1165017
     758,   0.1367458
     758,   0.1145837
     758,   0.1715079
     758,   0.1148293
     759,   0.1584254
     760,   0.1229247
     764,   0.1149848
     766,   0.1335693
     767,   0.1257356
     767,   0.1136642
     767,   0.1324148
     768,   0.1148951
     769,   0.1167159
     769,   0.1541404
     772,   0.1135323
     772,   0.1301127
     773,   0.1393087
     773,   0.1766972
     773,   0.2015078
     773,   0.1519258
     775,   0.1476085
     778,0
     779,   0.1269427
     779,   0.1383957
     779,   0.2033444
     779,   0.1247777
     779,   0.1518965
     780,   0.1783465
     780,   0.1238080
     783,   0.1333719
     783,   0.1275962
     783,   0.1807949
     783,   0.1279346
     783,   0.1280249
     784,   0.1460208
     784,   0.1220224
     785,   0.1649316
     786,   0.1206158
     786,   0.1477672
     787,   0.1198284
     787,   0.1185449
     788,   0.1307967
     788,   0.1210041
     792,   0.1227328
     792,   0.1279924
     792,   0.1225649
     792,   0.1153326
     796,   0.1152928
     803,   0.1517001
     803,   0.1190175
     806,   0.1141327
     811,   0.1343537
     812,   0.1512830
     813,   0.1478575
     813,   0.1282581
     813,   0.1536326
     813,   0.1251442
     813,   0.1680323
     814,   0.1143168
     815,   0.1224871
     815,   0.1160107
     815,   0.1201913
     818,   0.1224620
     819,   0.1138125
     819,0
     820,   0.1185567
     820,   0.1140012
     822,   0.1309824
     822,   0.1376440
     828,   0.1169726
     832,0
     835,   0.1164398
     837,   0.1153813
     837,   0.2109315
     837,   0.1249570
     842,   0.1538796
     843,   0.1588494
     844,   0.1119238
     844,   0.1207484
     846,   0.1585957
     846,   0.1819735
     848,   0.1228710
     851,   0.1393036
     853,   0.1599538
     853,   0.1644727
     853,0
     854,   0.1252149
     856,   0.1502236
     858,   0.1381442
     858,   0.1144188
     859,   0.1301565
     861,   0.1629206
     862,   0.1192116
     865,   0.1376001
     865,   0.1137867
     866,   0.1482035
     867,   0.1335508
     867,   0.1119285
     867,   0.1564827
     867,   0.2174522
     867,   0.1203986
     868,   0.1531147
     869,   0.1115140
     870,   0.1326249
     870,   0.1435130
     871,   0.1248537
     872,   0.1686256
     877,   0.1138646
     877,   0.1246846
     879,   0.1158291
     880,   0.1266649
     881,   0.1448427
     881,   0.1195639
     883,   0.1203952
     883,   0.1190853
     883,   0.1130459
     883,   0.1218019
     883,   0.1304585
     883,   0.1161398
     887,0
     891,   0.1265648
     891,   0.1239984
     891,   0.1302093
     891,   0.1365376
     891,   0.1275490
     895,   0.1421847
     895,   0.1405814
     897,   0.1438503
     897,   0.1549371
     899,   0.1470938
     899,   0.1368746
     899,   0.1395014
     900,   0.1438865
     900,   0.1240426
     900,   0.1165118
     902,   0.1388812
     902,   0.1158191
     902,   0.1542610
     903,   0.1265430
     904,0
     905,   0.1147335
     907,   0.1147790
     907,   0.1345797
     907,   0.1231724
     909,   0.1269925
     909,   0.1311581
     909,   0.1264130
     909,   0.1393006
     911,   0.1326875
     911,   0.1234785
     911,   0.1326527
     911,   0.1535693
     911,   0.1232914
     911,   0.1286685
     911,   0.1287780
     915,   0.1254791
     918,   0.1184080
     919,   0.1249387
     919,   0.1259544
     919,   0.1136107
     919,   0.1290967
     920,   0.1171713
     923,   0.1294826
     923,   0.1232240
     923,   0.1315009
     924,   0.1170134
     928,   0.1213504
     928,   0.1157896
     930,   0.1364127
     930,   0.1355236
     933,   0.1134566
     934,   0.1183296
     934,   0.1194435
     934,0
     935,   0.1827042
     935,   0.1246079
     936,   0.1207339
     937,   0.1643532
     937,   0.1277244
     938,   0.1166435
     938,   0.1329224
     938,   0.1355561
     939,   0.1146478
     940,   0.1142315
     944,   0.1199361
     945,   0.1200471
     945,   0.1166047
     946,   0.1484618
     949,0
     950,   0.1366515
     953,   0.1454626
     954,   0.1360318
     955,   0.1708656
     955,   0.1218008
     956,   0.1162569
     958,   0.1305784
     958,   0.1178267
     958,   0.1317895
     958,   0.1173490
     962,   0.1354069
     962,   0.1125152
     963,   0.1210499
     963,   0.1166135
     963,   0.1129023
     964,   0.1522755
     966,   0.1303352
     968,   0.1757613
     968,   0.1167236
     968,   0.1198088
     968,   0.1415827
     968,   0.1175991
     970,   0.1131012
     971,   0.1106641
     971,   0.1473472
     971,0
     972,   0.1658679
     975,   0.1128384
     976,   0.1192993
     980,   0.1210589
     983,   0.1301180
     983,   0.1828667
     983,   0.2398337
     983,   0.1174137
     983,   0.1532242
     983,   0.2023451
     983,   0.1110918
     983,   0.1115983
     984,   0.1211879
     985,   0.1351611
     986,   0.1244810
     986,   0.1364801
     987,   0.1257722
     987,   0.1180487
     987,   0.1159777
     987,   0.1304073
     989,   0.1258105
     990,   0.1308519
     990,   0.1732081
     990,   0.1167386
     990,   0.1159829
     990,   0.1279457
     991,   0.1233246
     991,   0.1717719
     991,   0.1346106
     992,   0.1133884
     993,   0.2120320
     994,   0.1571152
     994,   0.1190142
    1000,   0.1128052
    1000,   0.1266683
    1001,   0.1215020
    1001,   0.1412664
    1002,   0.1346615
    1003,   0.1154473
    1003,   0.1139712
    1007,   0.1176210
    1008,   0.1222987
    1014,   0.1910609
    1015,   0.1245191
    1016,   0.1165733
    1016,   0.1238682
    1016,   0.1162962
    1016,   0.1261313
    1018,   0.1342539
    1019,   0.1353143
    1021,   0.1351047
    1021,   0.1150703
    1021,   0.1265696
    1021,   0.1249372
    1022,0
    1023,   0.1335406
    1023,   0.1915077
    1023,0
    1027,   0.1198034
    1027,   0.1383410
    1028,   0.1485435
    1028,   0.1405732
    1030,   0.1184506
    1032,   0.1281601
    1032,   0.1640988
    1032,   0.1173864
    1032,   0.1184467
    1032,   0.1443882
    1033,   0.1142554
    1034,   0.1149905
    1034,   0.1180948
    1034,   0.1124066
    1038,   0.1179621
    1045,   0.1222703
    1045,   0.1176000
    1046,   0.1237377
    1048,   0.1744370
    1052,   0.1171268
    1052,   0.1562022
    1054,   0.1571405
    1054,   0.1322514
    1054,   0.1336074
    1054,   0.1285531
    1054,   0.1143335
    1055,   0.1275262
    1059,   0.1618449
    1061,   0.1185073
    1066,   0.1114168
    1066,   0.1818173
    1066,   0.1347460
    1070,   0.1335718
    1071,   0.1152088
    1072,   0.1215472
    1072,   0.1251335
    1073,   0.1130528
    1075,   0.1679135
    1076,   0.1366832
    1076,   0.1167778
    1076,   0.1406079
    1076,   0.1330113
    1077,   0.1307819
    1078,   0.1426959
    1078,   0.1279766
    1083,   0.1170617
    1083,   0.1161665
    1083,   0.1215139
    1083,   0.1446505
    1084,   0.1313924
    1084,   0.1308198
    1085,   0.1169046
    1085,   0.1211130
    1085,   0.1238030
    1091,   0.1288222
    1092,   0.1206448
    1096,   0.1479092
    1096,0
    1097,   0.1364137
    1098,   0.1251133
    1098,   0.1284665
    1098,   0.1381088
    1098,   0.1670430
    1099,   0.1136114
    1099,   0.1648827
    1099,   0.1332450
    1105,   0.1177459
    1105,   0.1231924
    1106,   0.1182944
    1107,   0.1387590
    1111,   0.1175514
    1112,   0.1126326
    1113,0
    1117,   0.1202451
    1118,   0.1125464
    1118,   0.1106283
    1119,   0.1434139
    1120,   0.1171241
    1121,   0.1201023
    1122,   0.1412429
    1123,   0.1134683
    1123,   0.1185518
    1123,   0.1319252
    1123,   0.1190773
    1123,0
    1126,   0.1353984
    1128,   0.1244309
    1129,   0.1136507
    1133,   0.1421615
    1133,   0.1209930
    1134,   0.1450765
    1134,   0.1297170
    1134,   0.1467668
    1137,   0.1367549
    1142,   0.1232770
    1142,   0.1684151
    1143,   0.1787770
    1143,0
    1144,   0.1523364
    1145,0
    1147,   0.1765882
    1148,   0.1485477
    1148,   0.1308819
    1148,   0.1181606
    1148,   0.1364200
    1148,   0.1219186
    1148,   0.2218251
    1152,   0.1479069
    1154,   0.1184944
    1154,   0.1325113
    1155,   0.1412466
    1156,   0.1282017
    1157,   0.1227017
    1157,   0.1402085
    1157,   0.1298473
    1157,   0.1282116
    1157,   0.1442440
    1157,   0.1231662
    1158,   0.1894136
    1159,   0.1135630
    1159,   0.1343345
    1159,   0.1178377
    1160,   0.1463487
    1160,   0.1207145
    1162,   0.1155838
    1164,   0.1187114
    1165,   0.1206247
    1166,   0.1118582
    1168,   0.1282982
    1168,   0.1682879
    1169,   0.1632173
    1170,   0.1248990
    1171,   0.1230243
    1172,   0.1124014
    1174,   0.1247887
    1174,   0.1186186
    1174,   0.1261972
    1174,   0.1239537
    1176,   0.1256270
    1177,   0.1532296
    1178,0
    1179,   0.1298444
    1179,   0.1730456
    1179,   0.1125765
    1179,   0.1425906
    1181,   0.1150437
    1181,   0.1258977
    1181,   0.2560110
    1181,   0.1157658
    1181,   0.1194735
    1183,   0.1243806
    1183,   0.1346488
    1183,   0.1286675
    1184,   0.1453829
    1184,   0.1609090
    1185,   0.1434791
    1185,   0.1132364
    1186,   0.1266030
    1188,   0.1248793
    1190,   0.1255000
    1191,   0.1436629
    1191,   0.1276800
    1192,   0.1304118
    1192,   0.1449804
    1196,   0.1257162
    1198,   0.1467912
    1199,   0.1143215
    1199,   0.1129074
    1199,   0.1203582
    1200,   0.1102770
    1200,   0.1217702
    1203,   0.1165454
    1204,   0.1369439
    1204,   0.1356114
    1205,   0.1145710
    1205,   0.1627962
    1205,   0.1136730
    1207,   0.1415154
    1207,   0.1534924
    1207,   0.1185045
    1209,   0.1136076
    1218,   0.1188158
    1219,   0.1246029
    1220,   0.1268634
    1221,   0.1376906
    1222,   0.1308307
    1222,   0.1477800
    1222,   0.1444594
    1224,   0.1185993
    1224,   0.1185342
    1224,   0.1278335
    1225,   0.1190559
    1226,   0.1262848
    1227,   0.1381227
    1228,   0.1184863
    1228,   0.1426878
    1232,   0.1345042
    1232,   0.1252222
    1232,0
    1233,   0.1310487
    1234,   0.1150384
    1237,   0.1278742
    1240,   0.1409415
    1241,   0.1475155
    1241,   0.1227447
    1242,   0.1658816
    1242,   0.1305693
    1242,   0.1442051
    1242,   0.1292685
    1242,   0.1190890
    1242,   0.1384601
    1242,   0.1124177
    1245,   0.1469141
    1247,   0.1213133
    1248,   0.1428756
    1248,   0.1579087
    1248,   0.1270475
    1248,   0.1228020
    1248,   0.1704189
    1250,   0.1146462
    1253,   0.1217297
    1255,   0.1180029
    1255,   0.1150212
    1255,   0.1259390
    1258,   0.1208857
    1260,   0.1251457
    1263,   0.1190046
    1264,   0.1109659
    1264,   0.1540045
    1264,   0.1369526
    1265,   0.1255455
    1265,   0.1232710
    1265,   0.1195438
    1265,   0.1184646
    1269,   0.1361343
    1270,   0.1203661
    1270,   0.1457357
    1270,   0.1343845
    1272,   0.1138174
    1273,   0.1205406
    1273,   0.1351195
    1274,   0.1124651
    1274,   0.1389571
    1277,   0.1171030
    1277,   0.1434088
    1277,   0.1143214
    1278,   0.1108554
    1280,   0.1176192
    1280,   0.1373906
    1282,   0.1174957
    1282,   0.1242942
    1283,   0.1373355
    1283,   0.1349937
    1284,   0.1214009
    1284,0
    1285,   0.1233278
    1285,   0.1179217
    1287,   0.1237828
    1287,   0.1490770
    1287,   0.1617304
    1287,   0.1144824
    1287,   0.1210612
    1288,   0.1325641
    1289,   0.1219844
    1291,   0.1189342
    1291,   0.1289067
    1292,   0.1650539
    1292,   0.1381886
    1292,   0.1235329
    1292,   0.1519042
    1292,   0.1220508
    1292,   0.1489247
    1293,0
    1294,   0.1191577
    1295,   0.1281627
    1297,   0.1940067
    1297,   0.1268554
    1299,   0.1517780
    1299,   0.1279685
    1299,   0.1219152
    1299,0
    1301,   0.1322110
    1301,   0.1320865
    1302,0
    1304,   0.1651251
    1304,   0.1117837
    1306,   0.1146717
    1306,   0.1271718
    1306,   0.1236302
    1306,   0.1287929
    1307,   0.1372766
    1307,   0.1290253
    1308,   0.1138720
    1311,   0.1245182
    1312,   0.1825595
    1313,   0.1170327
    1313,   0.1399024
    1315,   0.1232295
    1315,   0.1495132
    1315,   0.1168722
    1316,0
    1319,   0.1139636
    1320,   0.1124201
    1321,   0.1261538
    1323,   0.2595351
    1334,   0.1354378
    1335,   0.1412502
    1335,   0.1240972
    1335,   0.1300627
    1335,   0.1309667
    1336,   0.1354196
    1336,   0.1182308
    1341,   0.1159013
    1342,   0.1322488
    1342,   0.1250564
    1342,   0.1251061
    1343,   0.1199320
    1343,   0.1228114
    1345,   0.1154492
    1345,   0.1208402
    1345,   0.1436023
    1345,   0.1242719
    1346,0
    1350,   0.1327577
    1350,   0.1351905
    1350,   0.1127185
    1350,   0.1465238
    1352,   0.1816539
    1352,   0.1491188
    1352,0
    1354,   0.2110865
    1355,   0.1423498
    1355,   0.2032529
    1356,0
    1357,   0.1365896
    1359,   0.1193167
    1361,   0.1410949
    1361,   0.1494314
    1363,   0.1193495
    1365,   0.1276963
    1368,   0.1412208
    1368,0
    1371,   0.1222032
    1371,   0.1214546
    1371,   0.1495114
    1372,   0.1417177
    1372,   0.1149156
    1373,   0.1203851
    1373,   0.1186280
    1374,   0.1167952
    1374,   0.1329507
    1374,   0.1230032
    1374,   0.1171470
    1375,   0.1281395
    1376,   0.1158041
    1378,   0.1337987
    1382,   0.1179218
    1382,   0.1213897
    1384,   0.1228768
    1386,   0.1292925
    1392,   0.1124743
    1393,   0.1121502
    1393,   0.1196080
    1394,   0.1130472
    1396,   0.1252134
    1396,   0.1406263
    1396,   0.1265749
    1396,   0.1235295
    1398,   0.1139957
    1398,   0.1248301
    1400,   0.1233763
    1400,   0.1143635
    1400,   0.1243217
    1402,   0.1216052
    1407,   0.1336767
    1408,   0.1207330
    1409,   0.1402353
    1409,   0.1588003
    1409,   0.1127758
    1409,   0.1152324
    1411,   0.1351471
    1411,   0.1186707
    1412,   0.1314612
    1412,   0.1536280
    1412,   0.1158638
    1416,   0.1185843
    1420,0
    1421,0
    1422,   0.1217442
    1422,   0.1225089
    1424,   0.1153826
    1425,   0.1182869
    1426,   0.1152587
    1429,   0.1557292
    1429,   0.1177541
    1435,   0.1374643
    1438,   0.1114145
    1439,   0.1425859
    1442,   0.1402801
    1442,   0.1978144
    1445,   0.1554188
    1446,   0.1282955
    1447,   0.1147609
    1447,   0.1257196
    1447,   0.1727526
    1448,   0.1186915
    1448,   0.1298591
    1449,   0.1352698
    1449,   0.1228514
    1449,   0.1159789
    1449,   0.1196447
    1451,   0.1127253
    1452,   0.1248697
    1453,   0.1538963
    1453,   0.1167561
    1455,   0.2074519
    1456,   0.1745832
    1457,   0.1260332
    1459,   0.1150569
    1460,   0.1122957
    1460,   0.1610563
    1461,0
    1462,   0.1245954
    1462,   0.1198106
    1465,   0.1168401
    1465,   0.1177682
    1466,0
    1467,   0.1128780
    1467,   0.1110181
    1467,   0.1173303
    1468,   0.1205365
    1470,   0.1529368
    1473,   0.1323601
    1474,   0.1689780
